user_id,item_id,progress,start_date
72889,55913,1,2018-08-13
62291,227538,100,2018-01-29
157070,17256,21,2018-09-28
4004,56876,62,2019-06-24
36617,12437,82,2019-10-08
77132,188,0,2019-06-18
106290,32364,15,2019-01-29
65689,13526,99,2019-10-30
91754,41855,60,2018-06-13
9384,305420,18,2018-12-31
68108,15149,83,2018-07-18
114002,279779,14,2019-01-05
143712,272858,7,2018-04-09
64968,304222,1,2018-12-26
2252,164428,21,2018-01-26
145047,130451,100,2018-01-12
71685,212188,1,2018-11-06
51229,312149,84,2019-02-20
33046,1448,51,2019-12-16
80937,186425,36,2018-02-18
55281,94400,47,2018-12-26
15502,128823,11,2018-10-15
9704,145673,25,2018-06-09
59298,219528,49,2018-01-12
79721,270429,76,2018-02-17
13547,107876,2,2018-02-26
99716,307887,57,2018-01-12
25933,84530,0,2018-06-25
126856,252938,7,2019-03-23
27907,111994,68,2018-03-14
127891,229197,92,2019-09-19
536,69957,32,2018-12-03
91413,93651,58,2019-07-08
92501,241478,98,2019-06-22
48788,265279,0,2018-06-17
48920,319662,76,2018-12-31
112243,38310,33,2018-02-15
89877,70178,13,2019-01-14
2072,5432,0,2019-06-09
11680,164083,78,2018-07-14
63042,32603,0,2018-09-08
142916,210043,85,2018-03-03
93415,189095,66,2019-07-21
138863,32853,54,2018-01-15
23777,51813,21,2019-12-19
57488,261138,2,2019-10-11
112068,231627,17,2018-04-06
43118,264997,0,2019-02-01
137391,222230,45,2018-02-02
125990,47444,0,2018-10-08
75392,206540,49,2019-02-19
23441,319988,99,2019-07-13
139685,75618,100,2019-04-04
13331,271660,68,2018-04-02
13966,75825,0,2019-01-05
15529,90519,0,2018-09-26
18019,77458,5,2018-05-07
16943,238592,79,2018-05-18
26949,44044,10,2019-10-04
25100,189491,38,2019-05-02
133200,57687,89,2018-01-05
82386,100255,99,2018-03-28
120638,31150,99,2018-08-18
26206,206624,97,2019-02-27
61252,28502,99,2019-07-21
29373,314713,66,2018-05-14
94693,255905,100,2018-07-30
152019,78135,50,2019-02-27
37952,81744,21,2018-12-21
67765,294767,91,2018-05-23
34920,223269,86,2018-12-04
523,141034,1,2018-10-21
86020,235709,64,2018-02-24
49054,120031,7,2019-10-03
61033,150024,100,2019-07-31
138775,150209,5,2018-10-24
122753,133279,41,2019-12-27
68493,154353,86,2019-10-04
134730,197499,83,2019-01-24
81875,290874,100,2019-11-29
39313,238597,0,2019-03-07
24020,82290,89,2019-04-26
9319,155451,0,2019-02-15
146819,283562,41,2018-03-27
118405,38447,11,2018-11-29
52759,280055,24,2019-09-08
73476,209223,30,2019-09-23
100561,230592,3,2018-09-15
133307,177674,18,2018-02-16
77276,213088,0,2018-12-07
138866,308529,0,2019-05-25
34510,131875,73,2018-02-06
27994,235906,0,2018-05-04
131615,137996,40,2019-05-29
35188,41672,99,2019-08-15
75514,74601,66,2018-08-23
11038,179167,78,2019-02-04
131088,147800,61,2019-09-27
51757,89831,67,2018-03-26
146654,117930,94,2018-06-14
14843,255108,81,2019-07-27
7904,252387,34,2019-12-08
34950,23324,30,2019-01-19
94201,121877,30,2019-12-07
140937,209162,9,2018-07-22
117198,176632,51,2018-08-14
141307,140619,62,2018-01-21
52534,286369,0,2018-05-31
127563,112728,70,2018-11-18
37669,15023,74,2018-04-03
14305,320546,100,2019-03-13
66469,291700,1,2019-09-19
21934,163618,1,2019-12-04
118495,273637,100,2018-03-29
124975,190494,100,2019-06-19
110026,209454,9,2018-02-02
28971,223976,100,2018-11-06
15033,230798,100,2019-03-07
23894,163936,22,2018-02-28
73223,114245,99,2019-08-28
137831,176898,36,2019-05-20
157157,99357,100,2019-03-30
106069,270491,0,2018-08-13
44618,304896,100,2018-12-05
1412,78678,61,2018-06-21
116189,264997,62,2018-12-11
24195,99357,0,2018-11-24
15495,29558,91,2019-11-17
123773,168519,43,2019-02-08
118327,110303,81,2019-04-09
41435,211217,100,2019-09-13
14759,40425,15,2018-10-05
32923,273284,0,2019-05-14
52700,95279,56,2018-03-14
104426,8107,11,2019-12-30
48590,46853,1,2018-03-04
48259,6890,16,2019-05-25
42851,92847,80,2018-10-13
152733,302496,99,2019-09-04
103486,169914,8,2019-02-26
82286,265425,99,2019-07-27
22155,19868,1,2018-07-18
53863,316776,20,2018-04-30
33023,168900,2,2019-06-07
61787,316025,0,2018-10-27
150477,295492,60,2019-10-24
55338,80081,11,2018-11-04
129327,311410,100,2019-05-08
133036,27858,11,2018-09-02
43723,149503,0,2019-02-14
126178,50280,73,2019-02-10
34145,149053,0,2018-07-22
137149,80280,0,2019-08-28
43668,245373,0,2019-01-01
6423,265236,100,2018-01-03
152534,146266,83,2019-11-16
128919,149314,99,2019-07-30
68046,90640,99,2019-11-06
131511,277888,16,2018-05-04
28462,83237,69,2019-07-27
117159,179767,25,2019-08-01
105891,241544,89,2019-10-31
34767,235493,0,2019-10-24
50625,95772,74,2019-10-09
56614,219164,23,2018-09-13
52629,194364,79,2018-04-25
56489,137480,59,2019-09-03
26041,256873,0,2019-07-11
5066,86063,100,2019-06-01
56916,88404,10,2019-11-22
41297,162821,0,2019-02-20
13340,95243,100,2019-10-27
78620,314386,100,2019-07-21
60217,45897,100,2019-04-30
82388,159182,68,2019-12-08
71928,35676,57,2018-03-28
136316,15140,7,2018-03-08
151551,26712,100,2019-03-22
15881,265931,100,2018-03-06
147287,122311,16,2019-11-11
2393,265442,12,2019-02-04
12602,41856,100,2019-02-01
50757,117269,100,2019-05-30
8819,8539,100,2019-03-17
146519,281642,100,2018-07-15
38401,141782,17,2019-04-15
50195,280083,76,2018-04-29
91417,233171,16,2018-02-02
97348,99560,86,2018-03-24
25046,249337,0,2019-08-09
154342,81132,21,2018-10-17
146618,242938,33,2019-10-01
137564,266336,56,2019-07-27
155199,269433,0,2018-12-30
114489,272226,100,2018-12-21
143283,106796,39,2018-03-17
120730,293626,82,2019-06-14
145292,174776,26,2019-06-04
117361,233268,74,2018-08-26
155767,168900,94,2018-09-20
115576,232537,42,2019-06-26
33312,146535,50,2018-10-01
37621,308429,56,2018-01-19
47465,23896,81,2018-06-16
87265,265585,13,2018-06-25
142666,103172,38,2019-05-29
108085,292790,48,2019-03-05
127730,90225,0,2018-06-23
151173,142668,87,2019-03-14
29071,251328,0,2019-05-30
132197,90525,83,2018-02-02
92751,171082,46,2018-04-01
123735,47890,42,2018-09-03
86590,26963,35,2018-07-29
42357,134136,90,2019-12-09
85869,19499,98,2019-12-17
156116,306892,32,2018-12-11
31730,183734,35,2018-01-13
29833,103077,1,2019-11-26
23277,141122,0,2019-12-07
27532,133697,17,2018-05-19
132839,302096,31,2019-10-12
47594,44748,51,2019-10-07
159441,320684,74,2019-04-05
22491,128147,83,2019-08-15
25766,148399,100,2018-05-25
36451,319143,77,2019-01-17
22159,129799,33,2018-07-23
137627,220826,0,2019-02-21
205,10402,87,2018-08-07
60033,75098,100,2018-12-29
83324,171942,100,2019-12-14
79408,34442,97,2018-06-15
22854,66292,7,2018-07-31
127061,44973,61,2019-01-29
61830,281790,87,2018-11-03
150725,68448,95,2019-09-04
90979,21194,4,2018-06-07
138899,16167,0,2018-12-11
125941,293799,0,2019-09-04
35656,195257,63,2018-12-16
19187,195834,8,2018-12-30
158811,123121,28,2019-12-18
88588,185817,66,2019-05-19
13160,3918,100,2018-08-18
69414,318538,100,2018-10-01
92833,142714,19,2019-09-16
842,144529,71,2019-07-25
1104,124536,38,2019-09-13
187,36995,75,2019-09-04
85660,321022,100,2019-10-24
78513,144696,32,2018-10-16
1505,8763,42,2019-08-05
107867,144757,100,2019-05-21
515,106548,86,2019-12-10
49000,277891,5,2018-06-02
40953,93505,99,2019-09-25
50597,142252,26,2019-10-10
139593,86268,0,2018-12-18
103037,315603,17,2018-02-01
121350,89315,1,2019-06-03
136176,97928,78,2019-11-08
4861,126315,95,2018-05-26
42118,61366,100,2018-01-14
133219,91634,94,2018-11-01
101833,245497,100,2018-08-22
137810,146883,90,2019-02-20
40637,319390,4,2018-09-05
141471,270477,70,2018-11-21
80740,205591,2,2019-01-17
83324,264957,100,2019-02-28
156296,76047,99,2019-09-24
18817,38993,0,2019-09-26
114875,41338,66,2019-06-17
52188,382,1,2019-09-05
94872,280327,47,2018-01-27
149611,164847,39,2018-01-10
129112,299625,49,2019-02-15
102653,245188,72,2018-06-03
18813,4315,68,2018-02-16
136847,217,24,2018-03-29
97872,148601,5,2018-01-25
32548,206570,95,2018-01-19
36696,143699,100,2018-09-28
36758,319434,31,2019-05-09
102778,284395,0,2019-06-26
83159,298965,87,2018-05-26
88313,152884,34,2018-01-24
109284,316569,32,2019-08-28
122117,38033,2,2018-12-27
131102,31744,0,2019-07-30
154861,42718,76,2019-10-03
95646,20408,32,2018-08-14
35012,152397,96,2018-09-03
58626,215686,77,2018-02-24
100997,317659,12,2018-07-18
84101,198001,26,2018-12-26
141028,75840,100,2018-04-27
31242,31245,100,2019-02-04
50737,136997,30,2018-01-03
126434,31744,21,2018-04-02
67339,271497,69,2018-01-17
45185,229749,7,2018-05-30
23890,1269,75,2018-07-04
31016,183552,57,2018-05-11
133993,130874,33,2018-03-08
7668,35699,74,2019-06-18
106710,136026,89,2018-06-29
20230,130451,18,2018-01-07
53443,69510,3,2019-05-29
38992,90034,66,2018-10-26
155998,100990,0,2019-04-06
56752,293269,72,2018-07-11
35212,14672,6,2018-10-30
102698,265425,100,2018-06-27
154958,228006,49,2018-11-05
23996,205079,100,2018-09-03
64829,202584,100,2019-04-04
148453,244052,99,2019-08-07
73137,199913,5,2018-02-28
126271,277273,87,2019-08-16
22911,292692,100,2019-07-20
119168,131582,40,2019-03-23
53491,279181,56,2018-12-02
9754,140552,2,2019-08-14
91438,274351,24,2019-01-16
145419,264997,100,2018-11-24
34767,198437,0,2018-02-01
85547,186847,11,2019-05-10
57999,171942,100,2018-11-09
25836,307108,97,2019-04-05
41164,26225,0,2018-06-12
136839,288531,7,2019-07-31
111378,145718,0,2019-07-31
145985,9998,11,2018-07-07
90936,226235,100,2018-04-17
105705,252647,6,2019-07-19
118361,163769,94,2019-11-16
146909,113803,2,2018-11-26
141711,99357,1,2018-07-04
24831,91128,30,2018-12-21
48583,254084,0,2019-01-21
136472,208661,79,2018-07-15
151580,58016,14,2019-01-09
62714,261170,73,2018-04-23
6095,29949,7,2019-11-20
102609,53932,84,2018-06-28
63523,106771,0,2018-05-11
63412,84437,39,2018-08-20
59474,126175,65,2019-07-12
86869,135398,0,2019-05-21
124469,229148,94,2019-02-14
125106,252228,71,2019-12-31
28930,37194,38,2018-06-05
89124,249272,41,2018-05-10
70776,257949,1,2018-03-03
105440,87854,12,2018-06-18
148504,136777,48,2019-07-26
86171,101445,54,2019-11-29
8914,104931,100,2019-04-28
145949,109265,0,2019-06-16
147386,6586,42,2019-12-23
127716,50964,10,2018-05-06
18220,194795,2,2019-12-17
143660,284642,0,2018-09-05
138927,285394,100,2019-12-06
7133,236579,86,2019-10-03
1799,164356,27,2019-09-03
23391,75390,1,2018-02-05
36430,131980,51,2019-02-21
68470,106362,79,2018-05-25
62164,209711,12,2019-01-17
75178,55321,99,2019-05-15
21245,303701,52,2019-12-26
114626,155145,0,2018-07-03
54970,252228,2,2019-05-14
17690,220179,86,2018-05-26
157777,281857,18,2018-04-25
19754,227982,43,2019-11-16
2631,204455,6,2019-09-06
63086,78856,78,2019-09-03
17543,219769,11,2019-01-08
118707,20730,92,2019-02-14
34804,223299,72,2019-04-13
71079,8875,25,2019-11-10
111667,183325,6,2019-10-14
38594,19407,87,2019-08-19
140238,212854,23,2018-02-04
23846,205289,100,2019-03-08
87115,82250,96,2018-03-03
42075,236964,15,2019-04-09
31324,4663,39,2018-09-13
73582,292195,0,2018-08-28
87650,249205,100,2019-12-29
109484,23049,2,2018-08-20
28704,6943,8,2019-01-18
156294,211669,35,2019-03-11
131297,133527,2,2018-01-25
141690,218614,100,2019-11-02
54430,48839,34,2018-12-02
76581,52808,100,2019-10-03
124012,288012,0,2019-05-27
78559,244118,4,2019-02-03
9525,104931,100,2019-04-10
77042,247607,61,2018-10-28
143688,267492,76,2018-04-03
33244,275387,17,2018-11-24
132811,112234,98,2018-05-16
120252,129542,95,2018-04-04
156,36116,0,2019-09-09
34355,215686,100,2019-01-16
26522,167574,5,2019-12-28
62882,121648,1,2018-10-31
135114,127080,4,2018-04-27
135546,106163,100,2019-09-03
44250,176356,83,2018-07-17
28938,163837,85,2018-04-20
14466,279508,83,2019-10-29
123002,214795,80,2018-09-08
112251,155688,0,2018-05-17
2352,310568,66,2019-05-24
126161,136363,0,2019-03-19
64128,181581,0,2018-07-29
91691,5512,1,2018-07-03
89336,240594,99,2019-08-08
12812,320245,79,2018-12-10
144677,71292,90,2019-03-17
6249,99357,0,2018-09-13
44310,255238,14,2018-04-16
135569,23388,50,2019-02-03
16774,229312,19,2019-10-26
95603,168888,22,2018-11-17
6743,156605,7,2018-11-29
104921,255956,100,2018-02-07
61493,268887,35,2019-03-05
37148,266032,100,2019-08-26
152013,222465,77,2018-04-26
88208,161118,53,2019-04-13
17938,269830,92,2019-03-01
153678,282020,41,2018-11-27
77,310341,100,2019-09-09
100156,146405,9,2018-12-27
102051,222960,0,2019-12-03
37019,162981,0,2018-04-14
82707,271811,100,2018-07-08
129115,75043,0,2018-11-17
87421,210303,48,2018-04-04
157550,149197,100,2018-06-22
10746,214851,89,2018-06-04
13563,99575,100,2018-01-19
34591,288531,22,2019-04-22
101246,20871,19,2019-10-13
139902,114162,100,2018-03-08
47962,70961,80,2019-02-28
144493,89136,9,2018-01-19
60696,276873,58,2019-01-24
155748,41880,100,2019-04-06
82189,110503,1,2018-12-31
25211,45494,7,2019-11-16
61449,276085,100,2019-03-21
22645,12973,93,2018-06-11
57187,274882,100,2019-10-23
34635,67920,43,2019-04-27
75336,143505,100,2018-04-01
48647,266951,26,2018-10-26
33188,308401,100,2019-02-28
137503,22392,100,2018-10-16
155939,285928,39,2019-10-11
119696,241415,61,2019-11-18
129802,175647,65,2018-03-23
108283,291477,91,2018-06-21
45461,12329,29,2018-03-05
45885,61105,5,2019-05-23
117686,41856,100,2018-10-07
75855,198806,0,2019-03-04
91746,278100,0,2019-08-06
83286,226602,48,2019-11-19
105492,152911,100,2019-02-15
84142,219496,7,2018-02-09
125516,254861,29,2019-06-20
83286,33555,100,2019-05-23
127914,227402,4,2018-07-29
24350,214814,60,2019-02-23
74804,54945,0,2018-10-21
53182,91920,0,2018-04-05
33535,269913,27,2019-05-13
98804,156818,0,2018-07-05
107389,226196,0,2019-08-15
117188,237613,2,2019-06-20
50252,296399,85,2018-05-03
45116,44532,62,2018-06-13
125990,307371,0,2019-02-02
74193,148404,0,2019-02-20
31157,168043,0,2018-10-04
24267,49329,56,2018-01-25
36604,89044,86,2018-06-28
74931,82696,0,2019-12-16
76903,243711,0,2019-05-10
38190,31544,2,2019-03-24
109977,86673,29,2018-11-24
13312,86342,89,2018-06-08
102937,84422,8,2018-08-12
2528,58852,44,2018-03-15
13788,25472,34,2019-12-24
9249,203105,82,2018-12-07
66003,12649,35,2019-05-27
57371,41990,51,2019-01-21
114914,255699,27,2018-12-25
9054,152876,47,2018-01-09
72335,207736,83,2018-02-28
83954,110421,79,2018-11-13
62530,306780,0,2019-07-14
25557,107436,100,2019-04-23
88055,90071,46,2019-04-05
116379,203629,2,2019-06-16
13483,155266,21,2019-12-17
33624,43309,92,2019-10-10
52754,140768,4,2019-08-19
5351,42818,0,2019-09-16
157317,59866,1,2019-11-15
151872,14827,84,2019-11-08
65051,232874,63,2018-05-04
35963,265419,9,2018-10-05
131497,214694,0,2019-12-02
57739,126882,18,2018-08-23
68750,201829,99,2019-07-09
51394,271227,69,2018-08-20
68564,241026,4,2019-07-06
66390,294443,8,2018-07-25
140339,252205,86,2019-05-22
97790,68596,0,2018-09-26
72699,89977,13,2018-08-09
107392,68457,99,2018-04-23
108889,34803,74,2018-10-10
148976,23266,5,2019-06-27
98624,74733,20,2018-02-21
60148,173876,63,2019-12-16
91850,162729,7,2019-08-23
142779,38350,0,2018-07-19
74052,295,37,2019-08-25
71571,304769,2,2019-01-27
98332,182412,88,2019-02-27
33483,69288,0,2018-09-11
46403,95507,65,2019-02-18
86336,162637,87,2018-10-31
53494,146241,77,2018-03-10
70484,41766,37,2019-10-06
109938,180741,0,2019-08-20
157906,247238,1,2019-04-04
20375,99357,4,2018-08-22
75545,178769,87,2019-01-02
122366,267172,49,2018-03-09
43446,142151,10,2019-08-04
130796,281585,26,2018-03-17
11313,318113,68,2018-08-05
73191,200438,99,2019-07-13
129029,175820,94,2019-10-25
144250,148111,62,2018-11-20
109030,31647,99,2019-02-11
44934,263213,21,2018-05-04
26991,149855,7,2018-05-27
107695,26712,79,2019-12-02
132005,260861,100,2018-11-09
47265,58293,70,2018-03-19
46599,189008,42,2018-07-20
126312,272775,87,2019-07-05
116676,190727,73,2018-04-27
27375,18918,55,2018-10-25
155239,164083,100,2018-10-21
150392,90888,100,2018-12-07
121844,257624,96,2019-07-11
16351,170966,14,2019-10-12
111070,108080,1,2019-09-08
105481,22899,3,2018-10-19
94689,8652,26,2018-12-31
13518,196626,81,2018-08-07
12162,307003,88,2018-12-20
97539,247437,100,2018-12-07
100036,146241,14,2019-07-17
154622,299155,15,2019-02-24
59115,97520,38,2019-10-01
89634,310684,4,2018-01-27
110790,241020,99,2019-09-19
106811,117643,2,2019-10-26
22318,68457,100,2019-08-06
33689,173678,100,2018-05-08
8496,304660,1,2018-07-05
26074,30249,100,2018-09-06
139335,16943,1,2018-10-15
35932,189644,2,2019-12-11
117086,241712,99,2019-08-16
113994,126130,94,2018-10-11
41954,107340,78,2019-03-12
102893,12574,4,2019-07-23
93673,54528,1,2019-08-24
107450,46038,4,2019-12-30
119915,294289,11,2019-07-13
4274,253746,100,2019-05-11
38679,272554,43,2018-08-11
8660,150937,26,2019-04-14
56137,83742,88,2018-02-02
105416,319218,5,2019-04-25
138738,291233,27,2019-12-21
129411,291017,79,2018-04-19
143417,44053,28,2018-10-09
5732,126788,100,2019-05-09
43572,90059,0,2018-05-24
88795,239354,100,2019-01-20
155999,210410,36,2019-06-10
130583,88404,100,2018-12-30
76749,276784,100,2018-09-03
62725,272304,12,2019-08-15
143338,156101,100,2019-09-12
83751,180496,69,2019-07-29
85283,125658,99,2019-10-15
38405,152716,100,2018-03-01
114874,14433,30,2018-04-26
93164,42891,100,2018-05-31
75490,136199,3,2018-01-27
43491,54945,1,2018-12-07
19081,18541,100,2019-02-17
78001,99585,26,2018-10-05
135787,313699,71,2018-04-01
252,116071,46,2018-07-23
98029,78656,49,2018-07-04
119289,317035,100,2018-06-28
56746,311565,73,2019-01-31
31157,44399,0,2018-10-04
138366,177110,26,2018-01-03
76224,195040,97,2019-01-27
121886,40236,1,2018-04-01
137234,256962,38,2018-03-26
76593,133528,1,2019-10-10
10066,166255,77,2018-07-01
49801,277297,0,2019-10-24
115481,89450,58,2018-05-09
156870,295974,87,2018-08-11
108628,271899,0,2018-08-17
7072,114707,99,2019-02-04
137564,156823,0,2019-07-25
52920,174039,25,2018-06-05
106032,203271,56,2019-06-10
138917,139480,42,2019-11-29
82113,235773,0,2018-10-15
75202,223468,65,2018-03-15
28006,109201,0,2019-03-17
132270,41156,11,2018-09-24
118,305420,31,2018-08-07
156597,222854,46,2018-03-16
125520,81342,21,2019-11-07
6135,251643,93,2019-12-12
112510,219800,0,2019-08-18
133388,173307,2,2018-03-07
64498,24241,47,2018-07-07
20463,45790,0,2019-05-15
98634,226652,17,2018-03-26
54476,221697,10,2018-01-17
25581,290895,16,2019-07-28
64067,57990,62,2018-08-31
155784,27341,13,2019-11-22
155415,223659,12,2018-03-09
141383,114670,38,2019-10-27
52887,8380,0,2018-04-18
124096,127871,10,2019-01-17
126495,144065,100,2018-09-04
71513,49855,94,2018-08-01
133634,193505,93,2018-09-06
8242,48245,35,2018-02-06
70938,186140,48,2019-11-04
68287,315709,52,2018-04-04
134248,173556,73,2018-03-13
2269,249941,20,2018-02-18
32318,161672,23,2019-09-19
118492,319424,29,2019-11-05
13524,169409,9,2018-06-30
39445,115923,28,2019-12-29
117923,58359,0,2018-08-19
152750,241665,0,2018-04-10
133500,319390,100,2018-07-06
144744,210158,0,2018-01-22
108924,44081,100,2018-09-25
9455,206169,0,2018-12-07
20558,187102,37,2019-06-06
106242,81342,100,2018-11-28
92965,90226,82,2018-03-26
92538,87663,100,2018-08-04
119261,32564,0,2019-10-11
3507,270848,40,2018-02-15
81549,99357,4,2018-07-08
83474,115710,100,2019-10-25
30157,46831,92,2018-03-27
65641,134360,85,2019-10-23
96476,36521,15,2018-02-04
95666,158735,32,2018-02-23
132960,98837,100,2019-04-21
108621,58305,8,2019-11-21
121053,48539,98,2018-01-18
64331,249587,11,2019-07-04
131492,54791,24,2019-03-01
90041,317080,2,2018-02-21
147102,279557,90,2018-01-18
40936,67932,78,2019-06-12
73841,144561,65,2019-08-08
133079,63403,81,2019-06-14
103145,46654,74,2018-08-05
46466,71155,1,2018-09-06
85104,53622,38,2019-10-01
26393,314518,4,2018-05-14
92347,219625,1,2018-02-13
126950,116846,69,2018-05-21
16934,179764,4,2018-08-31
56290,59337,52,2018-03-01
101665,243126,29,2019-05-07
157313,157403,100,2019-10-20
100480,313631,99,2019-07-29
84522,137795,46,2018-01-20
35963,151845,100,2019-05-13
66080,165439,6,2018-08-15
26811,315544,13,2018-10-13
39615,297711,63,2018-10-18
5487,215853,46,2018-01-25
77396,6290,93,2019-06-22
50972,43774,100,2018-09-03
54597,101159,100,2018-11-08
26723,271846,1,2019-12-14
31800,95084,0,2019-09-11
80107,138816,100,2018-03-20
97643,254945,37,2019-08-13
64128,99048,0,2018-07-29
117445,187041,4,2018-11-07
141826,122087,28,2018-10-15
14854,216880,39,2019-04-14
44717,181213,0,2019-03-19
96383,289507,99,2019-09-19
38252,240217,10,2019-07-12
80884,63990,0,2018-03-17
80649,275364,100,2019-01-11
42932,110535,87,2019-10-05
107408,24551,13,2018-10-04
120727,109545,99,2018-09-02
29499,308886,18,2019-04-01
22904,121687,1,2019-05-14
90150,113782,61,2018-07-02
114869,3821,41,2018-03-04
39805,162455,36,2018-02-12
